,cash,dates
710,105902.11140482331,2016-08-22
711,105902.11140482331,2016-08-23
712,105902.11140482331,2016-08-24
713,105902.11140482331,2016-08-25
714,105902.11140482331,2016-08-26
715,105902.11140482331,2016-08-29
716,105902.11140482331,2016-08-30
717,105902.11140482331,2016-08-31
718,105902.11140482331,2016-09-01
719,105902.11140482331,2016-09-02
720,105902.11140482331,2016-09-06
721,105902.11140482331,2016-09-07
722,105902.11140482331,2016-09-08
723,104784.04260877015,2016-09-09
724,105732.97050229761,2016-09-12
725,105732.97050229761,2016-09-12
726,105732.97050229761,2016-09-13
727,105732.97050229761,2016-09-14
728,104413.04089079972,2016-09-15
729,106330.92361759998,2016-09-16
730,106330.92361759998,2016-09-16
731,106330.92361759998,2016-09-19
732,106330.92361759998,2016-09-20
733,106330.92361759998,2016-09-21
734,105034.62412082763,2016-09-22
735,106338.22291416551,2016-09-23
736,106338.22291416551,2016-09-23
737,106338.22291416551,2016-09-26
738,106338.22291416551,2016-09-27
739,106338.22291416551,2016-09-28
740,106338.22291416551,2016-09-29
741,106338.22291416551,2016-09-30
742,106338.22291416551,2016-10-03
743,106338.22291416551,2016-10-04
744,106338.22291416551,2016-10-05
745,106338.22291416551,2016-10-06
746,106338.22291416551,2016-10-07
747,106338.22291416551,2016-10-10
748,106338.22291416551,2016-10-11
749,106338.22291416551,2016-10-12
750,106338.22291416551,2016-10-13
751,106338.22291416551,2016-10-14
752,106338.22291416551,2016-10-17
753,106338.22291416551,2016-10-18
754,104976.38258892953,2016-10-19
755,104976.38258892953,2016-10-20
756,106327.79114371011,2016-10-21
757,106327.79114371011,2016-10-21
758,106327.79114371011,2016-10-24
759,105130.42464668483,2016-10-25
760,106587.81389465796,2016-10-26
761,106587.81389465796,2016-10-26
762,106587.81389465796,2016-10-27
763,106587.81389465796,2016-10-28
764,106587.81389465796,2016-10-31
765,106587.81389465796,2016-11-01
766,105119.94544578173,2016-11-02
767,106655.42185875517,2016-11-03
768,106655.42185875517,2016-11-03
769,106655.42185875517,2016-11-04
770,106655.42185875517,2016-11-07
771,106655.42185875517,2016-11-08
772,105276.9677316096,2016-11-09
773,104892.08177874213,2016-11-10
774,104892.08177874213,2016-11-11
775,104892.08177874213,2016-11-14
776,107067.47962509004,2016-11-15
777,107067.47962509004,2016-11-15
778,106329.98798506045,2016-11-16
779,107122.59345298681,2016-11-17
780,107122.59345298681,2016-11-17
781,107122.59345298681,2016-11-18
782,107122.59345298681,2016-11-21
783,107122.59345298681,2016-11-22
784,107122.59345298681,2016-11-23
785,107122.59345298681,2016-11-25
786,107122.59345298681,2016-11-28
787,107122.59345298681,2016-11-29
788,107122.59345298681,2016-11-30
789,107122.59345298681,2016-12-01
790,107122.59345298681,2016-12-02
791,105610.81807734062,2016-12-05
792,106977.41558751538,2016-12-06
793,106977.41558751538,2016-12-06
794,106977.41558751538,2016-12-07
795,106977.41558751538,2016-12-08
796,106977.41558751538,2016-12-09
797,106977.41558751538,2016-12-12
798,106977.41558751538,2016-12-13
799,106977.41558751538,2016-12-14
800,106977.41558751538,2016-12-15
801,106977.41558751538,2016-12-16
802,106977.41558751538,2016-12-19
803,106977.41558751538,2016-12-20
804,106977.41558751538,2016-12-21
805,106977.41558751538,2016-12-22
806,106977.41558751538,2016-12-23
807,106977.41558751538,2016-12-27
808,106977.41558751538,2016-12-28
809,106977.41558751538,2016-12-29
810,106977.41558751538,2016-12-30
811,106977.41558751538,2017-01-03
812,106977.41558751538,2017-01-04
